compteur_id,date_mesure,consommation,type_energie,unite
ELEC_002,2025-03-09 23:00:00,89.241,electricite,KWh
ELEC_002,2025-03-10 00:00:00,40.356,electricite,KWh
ELEC_002,2025-03-10 01:00:00,89.125,electricite,KWh
ELEC_002,2025-03-10 02:00:00,188.48,electricite,KWh
ELEC_002,2025-03-10 03:00:00,144.648,electricite,KWh
ELEC_002,2025-03-10 04:00:00,40.201,electricite,KWh
ELEC_002,2025-03-10 05:00:00,100.049,electricite,KWh
ELEC_002,2025-03-10 06:00:00,37.287,electricite,KWh
ELEC_002,2025-03-10 07:00:00,25.906,electricite,KWh
ELEC_002,2025-03-10 08:00:00,138.697,electricite,KWh
ELEC_002,2025-03-10 09:00:00,161.502,electricite,KWh
ELEC_002,2025-03-10 10:00:00,185.582,electricite,KWh
ELEC_002,2025-03-10 11:00:00,95.056,electricite,KWh
ELEC_002,2025-03-10 12:00:00,183.547,electricite,KWh
ELEC_002,2025-03-10 13:00:00,165.838,electricite,KWh
ELEC_002,2025-03-10 14:00:00,84.045,electricite,KWh
ELEC_002,2025-03-10 15:00:00,58.656,electricite,KWh
ELEC_002,2025-03-10 16:00:00,115.526,electricite,KWh
ELEC_002,2025-03-10 17:00:00,40.3,electricite,KWh
ELEC_002,2025-03-10 18:00:00,112.457,electricite,KWh
ELEC_002,2025-03-10 19:00:00,176.131,electricite,KWh
ELEC_002,2025-03-10 20:00:00,71.706,electricite,KWh
ELEC_002,2025-03-10 21:00:00,146.586,electricite,KWh
ELEC_002,2025-03-10 22:00:00,146.948,electricite,KWh
ELEC_002,2025-03-10 23:00:00,147.744,electricite,KWh
ELEC_002,2025-03-11 00:00:00,110.886,electricite,KWh
ELEC_002,2025-03-11 01:00:00,124.03,electricite,KWh
ELEC_002,2025-03-11 02:00:00,150.04,electricite,KWh
ELEC_002,2025-03-11 03:00:00,185.731,electricite,KWh
ELEC_002,2025-03-11 04:00:00,78.933,electricite,KWh
ELEC_002,2025-03-11 05:00:00,129.295,electricite,KWh
ELEC_002,2025-03-11 06:00:00,129.835,electricite,KWh
ELEC_002,2025-03-11 07:00:00,27.61,electricite,KWh
ELEC_002,2025-03-11 08:00:00,140.514,electricite,KWh
ELEC_002,2025-03-11 09:00:00,41.775,electricite,KWh
ELEC_002,2025-03-11 10:00:00,155.339,electricite,KWh
ELEC_002,2025-03-11 11:00:00,132.19,electricite,KWh
ELEC_002,2025-03-11 12:00:00,119.992,electricite,KWh
ELEC_002,2025-03-11 13:00:00,50.221,electricite,KWh
ELEC_002,2025-03-11 14:00:00,60.956,electricite,KWh
ELEC_002,2025-03-11 15:00:00,75.209,electricite,KWh
ELEC_002,2025-03-11 16:00:00,127.1,electricite,KWh
ELEC_002,2025-03-11 17:00:00,65.54,electricite,KWh
ELEC_002,2025-03-11 18:00:00,26.69,electricite,KWh
ELEC_002,2025-03-11 19:00:00,194.773,electricite,KWh
ELEC_002,2025-03-11 20:00:00,38.183,electricite,KWh
ELEC_002,2025-03-11 21:00:00,119.942,electricite,KWh
ELEC_002,2025-03-11 22:00:00,122.14,electricite,KWh
ELEC_002,2025-03-11 23:00:00,75.247,electricite,KWh
ELEC_002,2025-03-12 00:00:00,111.489,electricite,KWh
ELEC_002,2025-03-12 01:00:00,160.069,electricite,KWh
ELEC_002,2025-03-12 02:00:00,132.835,electricite,KWh
ELEC_002,2025-03-12 03:00:00,144.153,electricite,KWh
ELEC_002,2025-03-12 04:00:00,181.848,electricite,KWh
ELEC_002,2025-03-12 05:00:00,112.726,electricite,KWh
ELEC_002,2025-03-12 06:00:00,156.279,electricite,KWh
ELEC_002,2025-03-12 07:00:00,80.971,electricite,KWh
ELEC_002,2025-03-12 08:00:00,159.406,electricite,KWh
ELEC_002,2025-03-12 09:00:00,92.831,electricite,KWh
ELEC_002,2025-03-12 10:00:00,104.118,electricite,KWh
ELEC_002,2025-03-12 11:00:00,76.769,electricite,KWh
ELEC_002,2025-03-12 12:00:00,184.287,electricite,KWh
ELEC_002,2025-03-12 13:00:00,187.92,electricite,KWh
ELEC_002,2025-03-12 14:00:00,111.316,electricite,KWh
ELEC_002,2025-03-12 15:00:00,121.91,electricite,KWh
ELEC_002,2025-03-12 16:00:00,107.912,electricite,KWh
ELEC_002,2025-03-12 17:00:00,114.867,electricite,KWh
ELEC_002,2025-03-12 18:00:00,177.389,electricite,KWh
ELEC_002,2025-03-12 19:00:00,151.458,electricite,KWh
ELEC_002,2025-03-12 20:00:00,,electricite,KWh
ELEC_002,2025-03-12 21:00:00,66.55,electricite,KWh
ELEC_002,2025-03-12 22:00:00,130.609,electricite,KWh
ELEC_002,2025-03-12 23:00:00,123.333,electricite,KWh
ELEC_002,2025-03-13 00:00:00,50.461,electricite,KWh
ELEC_002,2025-03-13 01:00:00,86.264,electricite,KWh
ELEC_002,2025-03-13 02:00:00,101.675,electricite,KWh
ELEC_002,2025-03-13 03:00:00,119.826,electricite,KWh
ELEC_002,2025-03-13 04:00:00,74.858,electricite,KWh
ELEC_002,2025-03-13 05:00:00,102.936,electricite,KWh
ELEC_002,2025-03-13 06:00:00,161.937,electricite,KWh
ELEC_002,2025-03-13 07:00:00,153.206,electricite,KWh
ELEC_002,2025-03-13 08:00:00,75.068,electricite,KWh
ELEC_002,2025-03-13 09:00:00,28.706,electricite,KWh
ELEC_002,2025-03-13 10:00:00,71.5,electricite,KWh
ELEC_002,2025-03-13 11:00:00,122.074,electricite,KWh
ELEC_002,2025-03-13 12:00:00,97.1,electricite,KWh
ELEC_002,2025-03-13 13:00:00,146.339,electricite,KWh
ELEC_002,2025-03-13 14:00:00,21.907,electricite,KWh
ELEC_002,2025-03-13 15:00:00,134.372,electricite,KWh
ELEC_002,2025-03-13 16:00:00,147.632,electricite,KWh
ELEC_002,2025-03-13 17:00:00,114.354,electricite,KWh
ELEC_002,2025-03-13 18:00:00,100.896,electricite,KWh
ELEC_002,2025-03-13 19:00:00,71.298,electricite,KWh
ELEC_002,2025-03-13 20:00:00,129.795,electricite,KWh
ELEC_002,2025-03-13 21:00:00,183.707,electricite,KWh
ELEC_002,2025-03-13 22:00:00,,electricite,KWh
ELEC_002,2025-03-13 23:00:00,116.752,electricite,KWh
ELEC_002,2025-03-14 00:00:00,44.206,electricite,KWh
ELEC_002,2025-03-14 01:00:00,60.805,electricite,KWh
ELEC_002,2025-03-14 02:00:00,34.031,electricite,KWh
ELEC_002,2025-03-14 03:00:00,129.529,electricite,KWh
ELEC_002,2025-03-14 04:00:00,132.237,electricite,KWh
ELEC_002,2025-03-14 05:00:00,154.639,electricite,KWh
ELEC_002,2025-03-14 06:00:00,67.665,electricite,KWh
ELEC_002,2025-03-14 07:00:00,85.793,electricite,KWh
ELEC_002,2025-03-14 08:00:00,170.216,electricite,KWh
ELEC_002,2025-03-14 09:00:00,30.544,electricite,KWh
ELEC_002,2025-03-14 10:00:00,192.898,electricite,KWh
ELEC_002,2025-03-14 11:00:00,193.999,electricite,KWh
ELEC_002,2025-03-14 12:00:00,155.255,electricite,KWh
ELEC_002,2025-03-14 13:00:00,77.891,electricite,KWh
ELEC_002,2025-03-14 14:00:00,29.344,electricite,KWh
ELEC_002,2025-03-14 15:00:00,79.907,electricite,KWh
ELEC_002,2025-03-14 16:00:00,29.408,electricite,KWh
ELEC_002,2025-03-14 17:00:00,192.223,electricite,KWh
ELEC_002,2025-03-14 18:00:00,88.262,electricite,KWh
ELEC_002,2025-03-14 19:00:00,153.24,electricite,KWh
ELEC_002,2025-03-14 20:00:00,125.589,electricite,KWh
ELEC_002,2025-03-14 21:00:00,38.033,electricite,KWh
ELEC_002,2025-03-14 22:00:00,95.153,electricite,KWh
ELEC_002,2025-03-14 23:00:00,144.236,electricite,KWh
ELEC_002,2025-03-15 00:00:00,158.697,electricite,KWh
ELEC_002,2025-03-15 01:00:00,67.629,electricite,KWh
ELEC_002,2025-03-15 02:00:00,61.967,electricite,KWh
ELEC_002,2025-03-15 03:00:00,68.621,electricite,KWh
ELEC_002,2025-03-15 04:00:00,71.97,electricite,KWh
ELEC_002,2025-03-15 05:00:00,183.407,electricite,KWh
ELEC_002,2025-03-15 06:00:00,26.635,electricite,KWh
ELEC_002,2025-03-15 07:00:00,55.905,electricite,KWh
ELEC_002,2025-03-15 08:00:00,135.159,electricite,KWh
ELEC_002,2025-03-15 09:00:00,119.226,electricite,KWh
ELEC_002,2025-03-15 10:00:00,135.217,electricite,KWh
ELEC_002,2025-03-15 11:00:00,28.953,electricite,KWh
ELEC_002,2025-03-15 12:00:00,167.794,electricite,KWh
ELEC_002,2025-03-15 13:00:00,52.509,electricite,KWh
ELEC_002,2025-03-15 14:00:00,42.193,electricite,KWh
ELEC_002,2025-03-15 15:00:00,154.893,electricite,KWh
ELEC_002,2025-03-15 16:00:00,182.59,electricite,KWh
ELEC_002,2025-03-15 17:00:00,88.616,electricite,KWh
ELEC_002,2025-03-15 18:00:00,153.393,electricite,KWh
ELEC_002,2025-03-15 19:00:00,192.165,electricite,KWh
ELEC_002,2025-03-15 20:00:00,162.142,electricite,KWh
ELEC_002,2025-03-15 21:00:00,87.817,electricite,KWh
ELEC_002,2025-03-15 22:00:00,163.152,electricite,KWh
ELEC_002,2025-03-15 23:00:00,87.95,electricite,KWh
ELEC_002,2025-03-16 00:00:00,59.734,electricite,KWh
ELEC_002,2025-03-16 01:00:00,32.079,electricite,KWh
ELEC_002,2025-03-16 02:00:00,57.246,electricite,KWh
ELEC_002,2025-03-16 03:00:00,97.853,electricite,KWh
ELEC_002,2025-03-16 04:00:00,165.1,electricite,KWh
ELEC_002,2025-03-16 05:00:00,75.825,electricite,KWh
ELEC_002,2025-03-16 06:00:00,28.129,electricite,KWh
ELEC_002,2025-03-16 07:00:00,176.843,electricite,KWh
ELEC_002,2025-03-16 08:00:00,33.653,electricite,KWh
ELEC_002,2025-03-16 09:00:00,104.413,electricite,KWh
ELEC_002,2025-03-16 10:00:00,172.252,electricite,KWh
ELEC_002,2025-03-16 11:00:00,183.779,electricite,KWh
ELEC_002,2025-03-16 12:00:00,140.41,electricite,KWh
ELEC_002,2025-03-16 13:00:00,126.286,electricite,KWh
ELEC_002,2025-03-16 14:00:00,110.258,electricite,KWh
ELEC_002,2025-03-16 15:00:00,172.752,electricite,KWh
ELEC_002,2025-03-16 16:00:00,131.423,electricite,KWh
ELEC_002,2025-03-16 17:00:00,27.189,electricite,KWh
ELEC_002,2025-03-16 18:00:00,175.501,electricite,KWh
ELEC_002,2025-03-16 19:00:00,161.078,electricite,KWh
ELEC_002,2025-03-16 20:00:00,54.44,electricite,KWh
ELEC_002,2025-03-16 21:00:00,196.901,electricite,KWh
ELEC_002,2025-03-16 22:00:00,89.021,electricite,KWh
ELEC_002,2025-03-16 23:00:00,194.119,electricite,KWh
ELEC_002,2025-03-17 00:00:00,56.862,electricite,KWh
ELEC_002,2025-03-17 01:00:00,26.572,electricite,KWh
ELEC_002,2025-03-17 02:00:00,158.084,electricite,KWh
ELEC_002,2025-03-17 03:00:00,184.936,electricite,KWh
ELEC_002,2025-03-17 04:00:00,64.702,electricite,KWh
ELEC_002,2025-03-17 05:00:00,162.928,electricite,KWh
ELEC_002,2025-03-17 06:00:00,49.718,electricite,KWh
ELEC_002,2025-03-17 07:00:00,53.812,electricite,KWh
ELEC_002,2025-03-17 08:00:00,172.208,electricite,KWh
ELEC_002,2025-03-17 09:00:00,177.929,electricite,KWh
ELEC_002,2025-03-17 10:00:00,54.342,electricite,KWh
ELEC_002,2025-03-17 11:00:00,39.751,electricite,KWh
ELEC_002,2025-03-17 12:00:00,60.125,electricite,KWh
ELEC_002,2025-03-17 13:00:00,182.51,electricite,KWh
ELEC_002,2025-03-17 14:00:00,77.557,electricite,KWh
ELEC_002,2025-03-17 15:00:00,177.321,electricite,KWh
ELEC_002,2025-03-17 16:00:00,60.794,electricite,KWh
ELEC_002,2025-03-17 17:00:00,121.367,electricite,KWh
ELEC_002,2025-03-17 18:00:00,24.34,electricite,KWh
ELEC_002,2025-03-17 19:00:00,107.632,electricite,KWh
ELEC_002,2025-03-17 20:00:00,181.345,electricite,KWh
ELEC_002,2025-03-17 21:00:00,57.017,electricite,KWh
ELEC_002,2025-03-17 22:00:00,46.213,electricite,KWh
ELEC_002,2025-03-17 23:00:00,20.392,electricite,KWh
ELEC_002,2025-03-18 00:00:00,102.083,electricite,KWh
ELEC_002,2025-03-18 01:00:00,152.176,electricite,KWh
ELEC_002,2025-03-18 02:00:00,87.936,electricite,KWh
ELEC_002,2025-03-18 03:00:00,179.458,electricite,KWh
ELEC_002,2025-03-18 04:00:00,82.039,electricite,KWh
ELEC_002,2025-03-18 05:00:00,78.961,electricite,KWh
ELEC_002,2025-03-18 06:00:00,177.502,electricite,KWh
ELEC_002,2025-03-18 07:00:00,91.647,electricite,KWh
ELEC_002,2025-03-18 08:00:00,168.122,electricite,KWh
ELEC_002,2025-03-18 09:00:00,91.928,electricite,KWh
ELEC_002,2025-03-18 10:00:00,24.533,electricite,KWh
ELEC_002,2025-03-18 11:00:00,69.715,electricite,KWh
ELEC_002,2025-03-18 12:00:00,99.71,electricite,KWh
ELEC_002,2025-03-18 13:00:00,148.726,electricite,KWh
ELEC_002,2025-03-18 14:00:00,138.857,electricite,KWh
ELEC_002,2025-03-18 15:00:00,43.016,electricite,KWh
ELEC_002,2025-03-18 16:00:00,45.781,electricite,KWh
ELEC_002,2025-03-18 17:00:00,122.226,electricite,KWh
ELEC_002,2025-03-18 18:00:00,0.0,electricite,KWh
ELEC_002,2025-03-18 19:00:00,38.533,electricite,KWh
ELEC_002,2025-03-18 20:00:00,41.337,electricite,KWh
ELEC_002,2025-03-18 21:00:00,76.598,electricite,KWh
ELEC_002,2025-03-18 22:00:00,108.904,electricite,KWh
ELEC_002,2025-03-18 23:00:00,122.233,electricite,KWh
ELEC_002,2025-03-19 00:00:00,53.66,electricite,KWh
ELEC_002,2025-03-19 01:00:00,68.933,electricite,KWh
ELEC_002,2025-03-19 02:00:00,89.787,electricite,KWh
ELEC_002,2025-03-19 03:00:00,135.611,electricite,KWh
ELEC_002,2025-03-19 04:00:00,65.232,electricite,KWh
ELEC_002,2025-03-19 05:00:00,91.17,electricite,KWh
ELEC_002,2025-03-19 06:00:00,31.886,electricite,KWh
ELEC_002,2025-03-19 07:00:00,186.133,electricite,KWh
ELEC_002,2025-03-19 08:00:00,66.325,electricite,KWh
ELEC_002,2025-03-19 09:00:00,127.82,electricite,KWh
ELEC_002,2025-03-19 10:00:00,155.252,electricite,KWh
ELEC_002,2025-03-19 11:00:00,189.407,electricite,KWh
ELEC_002,2025-03-19 12:00:00,38.675,electricite,KWh
ELEC_002,2025-03-19 13:00:00,77.43,electricite,KWh
ELEC_002,2025-03-19 14:00:00,119.881,electricite,KWh
ELEC_002,2025-03-19 15:00:00,125.285,electricite,KWh
ELEC_002,2025-03-19 16:00:00,33.3,electricite,KWh
ELEC_002,2025-03-19 17:00:00,59.557,electricite,KWh
ELEC_002,2025-03-19 18:00:00,24.474,electricite,KWh
ELEC_002,2025-03-19 19:00:00,37.597,electricite,KWh
ELEC_002,2025-03-19 20:00:00,149.116,electricite,KWh
ELEC_002,2025-03-19 21:00:00,30.894,electricite,KWh
ELEC_002,2025-03-19 22:00:00,47.926,electricite,KWh
ELEC_002,2025-03-19 23:00:00,57.229,electricite,KWh
ELEC_002,2025-03-20 00:00:00,72.332,electricite,KWh
ELEC_002,2025-03-20 01:00:00,100.585,electricite,KWh
ELEC_002,2025-03-20 02:00:00,172.763,electricite,KWh
ELEC_002,2025-03-20 03:00:00,162.25,electricite,KWh
ELEC_002,2025-03-20 04:00:00,68.401,electricite,KWh
ELEC_002,2025-03-20 05:00:00,130.706,electricite,KWh
ELEC_002,2025-03-20 06:00:00,89.049,electricite,KWh
ELEC_002,2025-03-20 07:00:00,163.065,electricite,KWh
ELEC_002,2025-03-20 08:00:00,157.729,electricite,KWh
ELEC_002,2025-03-20 09:00:00,29.949,electricite,KWh
ELEC_002,2025-03-20 10:00:00,25.296,electricite,KWh
ELEC_002,2025-03-20 11:00:00,149.731,electricite,KWh
ELEC_002,2025-03-20 12:00:00,157.278,electricite,KWh
ELEC_002,2025-03-20 13:00:00,45.568,electricite,KWh
ELEC_002,2025-03-20 14:00:00,109.605,electricite,KWh
ELEC_002,2025-03-20 15:00:00,154.195,electricite,KWh
ELEC_002,2025-03-20 16:00:00,146.638,electricite,KWh
ELEC_002,2025-03-20 17:00:00,195.836,electricite,KWh
ELEC_002,2025-03-20 18:00:00,188.061,electricite,KWh
ELEC_002,2025-03-20 19:00:00,152.341,electricite,KWh
ELEC_002,2025-03-20 20:00:00,74.502,electricite,KWh
ELEC_002,2025-03-20 21:00:00,116.828,electricite,KWh
ELEC_002,2025-03-20 22:00:00,173.263,electricite,KWh
ELEC_002,2025-03-20 23:00:00,142.629,electricite,KWh
ELEC_002,2025-03-21 00:00:00,35.775,electricite,KWh
ELEC_002,2025-03-21 01:00:00,158.324,electricite,KWh
ELEC_002,2025-03-21 02:00:00,157.568,electricite,KWh
ELEC_002,2025-03-21 03:00:00,170.048,electricite,KWh
ELEC_002,2025-03-21 04:00:00,58.154,electricite,KWh
ELEC_002,2025-03-21 05:00:00,27.74,electricite,KWh
ELEC_002,2025-03-21 06:00:00,43.977,electricite,KWh
ELEC_002,2025-03-21 07:00:00,188.88,electricite,KWh
ELEC_002,2025-03-21 08:00:00,137.058,electricite,KWh
ELEC_002,2025-03-21 09:00:00,188.613,electricite,KWh
ELEC_002,2025-03-21 10:00:00,156.468,electricite,KWh
ELEC_002,2025-03-21 11:00:00,192.523,electricite,KWh
ELEC_002,2025-03-21 12:00:00,195.028,electricite,KWh
ELEC_002,2025-03-21 13:00:00,132.376,electricite,KWh
ELEC_002,2025-03-21 14:00:00,198.399,electricite,KWh
ELEC_002,2025-03-21 15:00:00,62.768,electricite,KWh
ELEC_002,2025-03-21 16:00:00,130.482,electricite,KWh
ELEC_002,2025-03-21 17:00:00,164.931,electricite,KWh
ELEC_002,2025-03-21 18:00:00,84.747,electricite,KWh
ELEC_002,2025-03-21 19:00:00,31.266,electricite,KWh
ELEC_002,2025-03-21 20:00:00,91.991,electricite,KWh
ELEC_002,2025-03-21 21:00:00,191.833,electricite,KWh
ELEC_002,2025-03-21 22:00:00,187.752,electricite,KWh
ELEC_002,2025-03-21 23:00:00,42.979,electricite,KWh
ELEC_002,2025-03-22 00:00:00,122.535,electricite,KWh
ELEC_002,2025-03-22 01:00:00,154.891,electricite,KWh
ELEC_002,2025-03-22 02:00:00,53.268,electricite,KWh
ELEC_002,2025-03-22 03:00:00,136.303,electricite,KWh
ELEC_002,2025-03-22 04:00:00,184.746,electricite,KWh
ELEC_002,2025-03-22 05:00:00,163.602,electricite,KWh
ELEC_002,2025-03-22 06:00:00,183.057,electricite,KWh
ELEC_002,2025-03-22 07:00:00,181.336,electricite,KWh
ELEC_002,2025-03-22 08:00:00,170.967,electricite,KWh
ELEC_002,2025-03-22 09:00:00,31.957,electricite,KWh
ELEC_002,2025-03-22 10:00:00,43.502,electricite,KWh
ELEC_002,2025-03-22 11:00:00,82.399,electricite,KWh
ELEC_002,2025-03-22 12:00:00,103.292,electricite,KWh
ELEC_002,2025-03-22 13:00:00,48.012,electricite,KWh
ELEC_002,2025-03-22 14:00:00,175.822,electricite,KWh
ELEC_002,2025-03-22 15:00:00,180.844,electricite,KWh
ELEC_002,2025-03-22 16:00:00,163.285,electricite,KWh
ELEC_002,2025-03-22 17:00:00,42.188,electricite,KWh
ELEC_002,2025-03-22 18:00:00,128.667,electricite,KWh
ELEC_002,2025-03-22 19:00:00,97947.783,electricite,KWh
ELEC_002,2025-03-22 20:00:00,181.035,electricite,KWh
ELEC_002,2025-03-22 21:00:00,130.163,electricite,KWh
ELEC_002,2025-03-22 22:00:00,97.852,electricite,KWh
ELEC_002,2025-03-22 23:00:00,162.232,electricite,KWh
ELEC_002,2025-03-23 00:00:00,68.268,electricite,KWh
ELEC_002,2025-03-23 01:00:00,24.585,electricite,KWh
ELEC_002,2025-03-23 02:00:00,83.26,electricite,KWh
ELEC_002,2025-03-23 03:00:00,140.247,electricite,KWh
ELEC_002,2025-03-23 04:00:00,107.439,electricite,KWh
ELEC_002,2025-03-23 05:00:00,52.993,electricite,KWh
ELEC_002,2025-03-23 06:00:00,160.257,electricite,KWh
ELEC_002,2025-03-23 07:00:00,130.826,electricite,KWh
ELEC_002,2025-03-23 08:00:00,38.61,electricite,KWh
ELEC_002,2025-03-23 09:00:00,26.618,electricite,KWh
ELEC_002,2025-03-23 10:00:00,195.048,electricite,KWh
ELEC_002,2025-03-23 11:00:00,183.071,electricite,KWh
ELEC_002,2025-03-23 12:00:00,94.429,electricite,KWh
ELEC_002,2025-03-23 13:00:00,93.659,electricite,KWh
ELEC_002,2025-03-23 14:00:00,47.345,electricite,KWh
ELEC_002,2025-03-23 15:00:00,86.233,electricite,KWh
ELEC_002,2025-03-23 16:00:00,185.549,electricite,KWh
ELEC_002,2025-03-23 17:00:00,91.993,electricite,KWh
ELEC_002,2025-03-23 18:00:00,37.232,electricite,KWh
ELEC_002,2025-03-23 19:00:00,144.204,electricite,KWh
ELEC_002,2025-03-23 20:00:00,148.549,electricite,KWh
ELEC_002,2025-03-23 21:00:00,148.743,electricite,KWh
ELEC_002,2025-03-23 22:00:00,87.205,electricite,KWh
ELEC_002,2025-03-23 23:00:00,32.535,electricite,KWh
ELEC_002,2025-03-24 00:00:00,146.823,electricite,KWh
ELEC_002,2025-03-24 01:00:00,54.89,electricite,KWh
ELEC_002,2025-03-24 02:00:00,30.835,electricite,KWh
ELEC_002,2025-03-24 03:00:00,33.369,electricite,KWh
ELEC_002,2025-03-24 04:00:00,119.652,electricite,KWh
ELEC_002,2025-03-24 05:00:00,83.302,electricite,KWh
ELEC_002,2025-03-24 06:00:00,139.165,electricite,KWh
ELEC_002,2025-03-24 07:00:00,72.033,electricite,KWh
ELEC_002,2025-03-24 08:00:00,-9.829,electricite,KWh
ELEC_002,2025-03-24 09:00:00,59.709,electricite,KWh
ELEC_002,2025-03-24 10:00:00,67.997,electricite,KWh
ELEC_002,2025-03-24 11:00:00,21.262,electricite,KWh
ELEC_002,2025-03-24 12:00:00,49.066,electricite,KWh
ELEC_002,2025-03-24 13:00:00,65.802,electricite,KWh
ELEC_002,2025-03-24 14:00:00,35.715,electricite,KWh
ELEC_002,2025-03-24 15:00:00,193.266,electricite,KWh
ELEC_002,2025-03-24 16:00:00,71.993,electricite,KWh
ELEC_002,2025-03-24 17:00:00,180.553,electricite,KWh
ELEC_002,2025-03-24 18:00:00,157.509,electricite,KWh
ELEC_002,2025-03-24 19:00:00,50.74,electricite,KWh
ELEC_002,2025-03-24 20:00:00,73.653,electricite,KWh
ELEC_002,2025-03-24 21:00:00,184.141,electricite,KWh
ELEC_002,2025-03-24 22:00:00,121.82,electricite,KWh
ELEC_002,2025-03-24 23:00:00,62.541,electricite,KWh
ELEC_002,2025-03-25 00:00:00,126.196,electricite,KWh
ELEC_002,2025-03-25 01:00:00,176.688,electricite,KWh
ELEC_002,2025-03-25 02:00:00,153.654,electricite,KWh
ELEC_002,2025-03-25 03:00:00,23.986,electricite,KWh
ELEC_002,2025-03-25 04:00:00,195.328,electricite,KWh
ELEC_002,2025-03-25 05:00:00,35.833,electricite,KWh
ELEC_002,2025-03-25 06:00:00,169.241,electricite,KWh
ELEC_002,2025-03-25 07:00:00,108.627,electricite,KWh
ELEC_002,2025-03-25 08:00:00,137.335,electricite,KWh
ELEC_002,2025-03-25 09:00:00,20.444,electricite,KWh
ELEC_002,2025-03-25 10:00:00,159.91,electricite,KWh
ELEC_002,2025-03-25 11:00:00,69.135,electricite,KWh
ELEC_002,2025-03-25 12:00:00,180.309,electricite,KWh
ELEC_002,2025-03-25 13:00:00,44.12,electricite,KWh
ELEC_002,2025-03-25 14:00:00,41.086,electricite,KWh
ELEC_002,2025-03-25 15:00:00,196.993,electricite,KWh
ELEC_002,2025-03-25 16:00:00,150.145,electricite,KWh
ELEC_002,2025-03-25 17:00:00,50.962,electricite,KWh
ELEC_002,2025-03-25 18:00:00,72.948,electricite,KWh
ELEC_002,2025-03-25 19:00:00,37.661,electricite,KWh
ELEC_002,2025-03-25 20:00:00,110.897,electricite,KWh
ELEC_002,2025-03-25 21:00:00,43.419,electricite,KWh
ELEC_002,2025-03-25 22:00:00,132.717,electricite,KWh
ELEC_002,2025-03-25 23:00:00,61.505,electricite,KWh
ELEC_002,2025-03-26 00:00:00,60.431,electricite,KWh
ELEC_002,2025-03-26 01:00:00,42.093,electricite,KWh
ELEC_002,2025-03-26 02:00:00,118.107,electricite,KWh
ELEC_002,2025-03-26 03:00:00,52.215,electricite,KWh
ELEC_002,2025-03-26 04:00:00,,electricite,KWh
ELEC_002,2025-03-26 05:00:00,113.274,electricite,KWh
ELEC_002,2025-03-26 06:00:00,80.776,electricite,KWh
ELEC_002,2025-03-26 07:00:00,190.683,electricite,KWh
ELEC_002,2025-03-26 08:00:00,123.324,electricite,KWh
ELEC_002,2025-03-26 09:00:00,33.813,electricite,KWh
ELEC_002,2025-03-26 10:00:00,35.201,electricite,KWh
ELEC_002,2025-03-26 11:00:00,113.267,electricite,KWh
ELEC_002,2025-03-26 12:00:00,171.142,electricite,KWh
ELEC_002,2025-03-26 13:00:00,74.527,electricite,KWh
ELEC_002,2025-03-26 14:00:00,155.004,electricite,KWh
ELEC_002,2025-03-26 15:00:00,93.336,electricite,KWh
ELEC_002,2025-03-26 16:00:00,46.104,electricite,KWh
ELEC_002,2025-03-26 17:00:00,146.701,electricite,KWh
ELEC_002,2025-03-26 18:00:00,62.835,electricite,KWh
ELEC_002,2025-03-26 19:00:00,177.34,electricite,KWh
ELEC_002,2025-03-26 20:00:00,76.157,electricite,KWh
ELEC_002,2025-03-26 21:00:00,162.845,electricite,KWh
ELEC_002,2025-03-26 22:00:00,148.624,electricite,KWh
ELEC_002,2025-03-26 23:00:00,80.083,electricite,KWh
ELEC_002,2025-03-27 00:00:00,169.616,electricite,KWh
ELEC_002,2025-03-27 01:00:00,162.518,electricite,KWh
ELEC_002,2025-03-27 02:00:00,103.53,electricite,KWh
ELEC_002,2025-03-27 03:00:00,154.977,electricite,KWh
ELEC_002,2025-03-27 04:00:00,98.357,electricite,KWh
ELEC_002,2025-03-27 05:00:00,64.32,electricite,KWh
ELEC_002,2025-03-27 06:00:00,175.086,electricite,KWh
ELEC_002,2025-03-27 07:00:00,128.464,electricite,KWh
ELEC_002,2025-03-27 08:00:00,44.991,electricite,KWh
ELEC_002,2025-03-27 09:00:00,150.278,electricite,KWh
ELEC_002,2025-03-27 10:00:00,147.777,electricite,KWh
ELEC_002,2025-03-27 11:00:00,130.99,electricite,KWh
ELEC_002,2025-03-27 12:00:00,93.177,electricite,KWh
ELEC_002,2025-03-27 13:00:00,58.168,electricite,KWh
ELEC_002,2025-03-27 14:00:00,122.023,electricite,KWh
ELEC_002,2025-03-27 15:00:00,92.395,electricite,KWh
ELEC_002,2025-03-27 16:00:00,105.044,electricite,KWh
ELEC_002,2025-03-27 17:00:00,96.345,electricite,KWh
ELEC_002,2025-03-27 18:00:00,85.214,electricite,KWh
ELEC_002,2025-03-27 19:00:00,120.589,electricite,KWh
ELEC_002,2025-03-27 20:00:00,185.301,electricite,KWh
ELEC_002,2025-03-27 21:00:00,43.252,electricite,KWh
ELEC_002,2025-03-27 22:00:00,39.905,electricite,KWh
ELEC_002,2025-03-27 23:00:00,140.256,electricite,KWh
ELEC_002,2025-03-28 00:00:00,157.374,electricite,KWh
ELEC_002,2025-03-28 01:00:00,94.915,electricite,KWh
ELEC_002,2025-03-28 02:00:00,-1.731,electricite,KWh
